Local;Departamento;Provincia;Distrito;Mes;Tipo Transaccion;TRANSACCIONES
ORA JULI;PUNO;CHUCUITO;JULI;AGOSTO;TRAMITE DNI;40
ORA JULI;PUNO;CHUCUITO;JULI;AGOSTO;ENTREGA DNI;8
ORA JULI;PUNO;CHUCUITO;JULI;AGOSTO;RRCC ACTA REGISTRAL;46
ORA JULI;PUNO;CHUCUITO;JULI;SEPTIEMBRE;TRAMITE DNI;36
ORA JULI;PUNO;CHUCUITO;JULI;SEPTIEMBRE;ENTREGA DNI;2
ORA JULI;PUNO;CHUCUITO;JULI;SEPTIEMBRE;RRCC ACTA REGISTRAL;42
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;JULIO;TRAMITE DNI;7
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;JULIO;ENTREGA DNI;9
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;JULIO;RRCC ACTA REGISTRAL;11
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;AGOSTO;TRAMITE DNI;8
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;AGOSTO;ENTREGA DNI;8
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;AGOSTO;RRCC ACTA REGISTRAL;10
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;SEPTIEMBRE;TRAMITE DNI;3
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;SEPTIEMBRE;ENTREGA DNI;5
ORA CHURCAMPA;HUANCAVELICA;CHURCAMPA;CHURCAMPA;SEPTIEMBRE;RRCC ACTA REGISTRAL;3
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;JULIO;TRAMITE DNI;65
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;JULIO;ENTREGA DNI;26
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;JULIO;RRCC ACTA REGISTRAL;74
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;AGOSTO;TRAMITE DNI;69
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;AGOSTO;ENTREGA DNI;22
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;AGOSTO;RRCC ACTA REGISTRAL;82
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;SEPTIEMBRE;TRAMITE DNI;74
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;SEPTIEMBRE;ENTREGA DNI;2
ORA SAN JUAN DE DIOS (AYAVIRI);PUNO;MELGAR;AYAVIRI;SEPTIEMBRE;RRCC ACTA REGISTRAL;79
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;JULIO;TRAMITE DNI;92
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;JULIO;RRCC ACTA REGISTRAL;87
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;AGOSTO;TRAMITE DNI;117
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;AGOSTO;ENTREGA DNI;9
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;AGOSTO;RRCC ACTA REGISTRAL;117
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;SEPTIEMBRE;TRAMITE DNI;147
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;SEPTIEMBRE;ENTREGA DNI;97
ORA HOSPITAL DE APOYO CHULUCANAS;PIURA;MORROPON;CHULUCANAS;SEPTIEMBRE;RRCC ACTA REGISTRAL;138
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;JULIO;TRAMITE DNI;149
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;JULIO;ENTREGA DNI;173
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;JULIO;RRCC ACTA REGISTRAL;145
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;AGOSTO;TRAMITE DNI;284
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;AGOSTO;ENTREGA DNI;185
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;AGOSTO;RRCC ACTA REGISTRAL;323
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;SEPTIEMBRE;TRAMITE DNI;250
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;SEPTIEMBRE;ENTREGA DNI;144
ORA HOSPITAL DE APOYO II-SULLANA;PIURA;SULLANA;SULLANA;SEPTIEMBRE;RRCC ACTA REGISTRAL;272
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;JULIO;TRAMITE DNI;93
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;JULIO;ENTREGA DNI;54
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;JULIO;RRCC ACTA REGISTRAL;54
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;AGOSTO;TRAMITE DNI;122
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;AGOSTO;ENTREGA DNI;132
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;AGOSTO;RRCC ACTA REGISTRAL;93
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;SEPTIEMBRE;TRAMITE DNI;114
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;SEPTIEMBRE;ENTREGA DNI;151
ORA CENTRO DE SALUD MATERNO INFANTIL-CATACAOS;PIURA;PIURA;CATACAOS;SEPTIEMBRE;RRCC ACTA REGISTRAL;97
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;JULIO;TRAMITE DNI;106
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;JULIO;ENTREGA DNI;122
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;JULIO;RRCC ACTA REGISTRAL;114
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;JULIO;RRCC COPIAS CERTIF;2
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;AGOSTO;TRAMITE DNI;93
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;AGOSTO;ENTREGA DNI;96
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;AGOSTO;RRCC ACTA REGISTRAL;101
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;AGOSTO;RRCC COPIAS CERTIF;1
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;SEPTIEMBRE;TRAMITE DNI;94
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;SEPTIEMBRE;ENTREGA DNI;100
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;SEPTIEMBRE;RRCC ACTA REGISTRAL;109
ORA HOSPITAL DE RIOJA;SAN MARTIN;RIOJA;RIOJA;SEPTIEMBRE;RRCC COPIAS CERTIF;1
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;JULIO;TRAMITE DNI;27
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;JULIO;ENTREGA DNI;40
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;JULIO;RRCC ACTA REGISTRAL;28
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;AGOSTO;TRAMITE DNI;14
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;AGOSTO;ENTREGA DNI;29
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;AGOSTO;RRCC ACTA REGISTRAL;15
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;SEPTIEMBRE;TRAMITE DNI;31
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;SEPTIEMBRE;ENTREGA DNI;52
ORA SANTA MARIA DEL VALLE;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;SEPTIEMBRE;RRCC ACTA REGISTRAL;31
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;JULIO;TRAMITE DNI;91
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;JULIO;ENTREGA DNI;125
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;JULIO;RRCC ACTA REGISTRAL;87
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;AGOSTO;TRAMITE DNI;74
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;AGOSTO;ENTREGA DNI;130
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;AGOSTO;RRCC ACTA REGISTRAL;70
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;SEPTIEMBRE;TRAMITE DNI;94
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;SEPTIEMBRE;ENTREGA DNI;120
ORA ESPINAR;CUSCO;ESPINAR;ESPINAR;SEPTIEMBRE;RRCC ACTA REGISTRAL;97
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;JULIO;TRAMITE DNI;13
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;JULIO;ENTREGA DNI;23
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;JULIO;RRCC ACTA REGISTRAL;15
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;AGOSTO;ENTREGA DNI;15
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;ENTREGA DNI;12
ORA ERNESTO GERMAN GUZMAN GONZALES;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;RRCC ACTA REGISTRAL;4
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;JULIO;TRAMITE DNI;86
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;JULIO;RRCC ACTA REGISTRAL;57
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;AGOSTO;TRAMITE DNI;85
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;AGOSTO;RRCC ACTA REGISTRAL;78
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;AGOSTO;RRCC COPIAS CERTIF;2
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;SEPTIEMBRE;TRAMITE DNI;85
ORA SAN JUAN DE KIMBIRI - VRAEM;CUSCO;LA CONVENCION;KIMBIRI;SEPTIEMBRE;RRCC ACTA REGISTRAL;66
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;JULIO;TRAMITE DNI;35
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;JULIO;RRCC ACTA REGISTRAL;11
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;AGOSTO;TRAMITE DNI;37
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;AGOSTO;ENTREGA DNI;27
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;AGOSTO;RRCC ACTA REGISTRAL;17
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;SEPTIEMBRE;TRAMITE DNI;46
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;SEPTIEMBRE;ENTREGA DNI;54
ORA CABALLOCOCHA;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;SEPTIEMBRE;RRCC ACTA REGISTRAL;22
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;JULIO;TRAMITE DNI;661
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;JULIO;ENTREGA DNI;785
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;AGOSTO;TRAMITE DNI;712
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;AGOSTO;ENTREGA DNI;808
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;SEPTIEMBRE;TRAMITE DNI;729
PANP TAMBOGRANDE;PIURA;PIURA;TAMBO GRANDE;SEPTIEMBRE;ENTREGA DNI;777
AG YANAMA;ANCASH;YUNGAY;YANAMA;JULIO;TRAMITE DNI;28
AG YANAMA;ANCASH;YUNGAY;YANAMA;JULIO;ENTREGA DNI;34
AG YANAMA;ANCASH;YUNGAY;YANAMA;AGOSTO;TRAMITE DNI;26
AG YANAMA;ANCASH;YUNGAY;YANAMA;AGOSTO;ENTREGA DNI;16
AG YANAMA;ANCASH;YUNGAY;YANAMA;SEPTIEMBRE;TRAMITE DNI;28
AG YANAMA;ANCASH;YUNGAY;YANAMA;SEPTIEMBRE;ENTREGA DNI;39
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;JULIO;TRAMITE DNI;19
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;JULIO;ENTREGA DNI;24
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;JULIO;RRCC ACTA REGISTRAL;16
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;AGOSTO;TRAMITE DNI;9
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;AGOSTO;ENTREGA DNI;10
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;AGOSTO;RRCC ACTA REGISTRAL;10
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;SEPTIEMBRE;TRAMITE DNI;7
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;SEPTIEMBRE;ENTREGA DNI;15
ORA SAN MARTIN DE PORRES DE IBERIA;MADRE DE DIOS;TAHUAMANU;IBERIA;SEPTIEMBRE;RRCC ACTA REGISTRAL;9
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;JULIO;TRAMITE DNI;273
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;JULIO;ENTREGA DNI;376
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;AGOSTO;TRAMITE DNI;412
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;AGOSTO;ENTREGA DNI;368
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;SEPTIEMBRE;TRAMITE DNI;341
PANP OLMOS;LAMBAYEQUE;LAMBAYEQUE;OLMOS;SEPTIEMBRE;ENTREGA DNI;418
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;JULIO;TRAMITE DNI;50
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;JULIO;ENTREGA DNI;80
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;AGOSTO;TRAMITE DNI;185
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;AGOSTO;ENTREGA DNI;205
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;SEPTIEMBRE;TRAMITE DNI;265
PAP PUCARA;CAJAMARCA;JAEN;PUCARA;SEPTIEMBRE;ENTREGA DNI;250
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;JULIO;TRAMITE DNI;1,618
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;JULIO;ENTREGA DNI;2,297
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;JULIO;RRCC COPIAS CERTIF;659
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;JULIO;CERTIFICACION DE RUIPN;230
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;AGOSTO;TRAMITE DNI;1,723
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;AGOSTO;ENTREGA DNI;3,112
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;AGOSTO;RRCC COPIAS CERTIF;765
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;AGOSTO;CERTIFICACION DE RUIPN;310
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;SEPTIEMBRE;TRAMITE DNI;1,461
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;SEPTIEMBRE;ENTREGA DNI;2,728
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;SEPTIEMBRE;RRCC COPIAS CERTIF;1,107
MAC - LIMA ESTE;LIMA;LIMA;EL AGUSTINO;SEPTIEMBRE;CERTIFICACION DE RUIPN;290
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;JULIO;TRAMITE DNI;96
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;JULIO;ENTREGA DNI;154
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;JULIO;RRCC ACTA REGISTRAL;86
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;AGOSTO;TRAMITE DNI;72
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;AGOSTO;ENTREGA DNI;105
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;AGOSTO;RRCC ACTA REGISTRAL;80
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;SEPTIEMBRE;TRAMITE DNI;100
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;SEPTIEMBRE;ENTREGA DNI;102
ORA TAMBO GRANDE;PIURA;PIURA;TAMBO GRANDE;SEPTIEMBRE;RRCC ACTA REGISTRAL;106
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;JULIO;TRAMITE DNI;58
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;JULIO;ENTREGA DNI;104
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;AGOSTO;TRAMITE DNI;40
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;AGOSTO;ENTREGA DNI;38
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;SEPTIEMBRE;TRAMITE DNI;97
PAP CHILETE;CAJAMARCA;CONTUMAZA;CHILETE;SEPTIEMBRE;ENTREGA DNI;73
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;JULIO;TRAMITE DNI;70
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;JULIO;ENTREGA DNI;68
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;AGOSTO;TRAMITE DNI;92
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;AGOSTO;ENTREGA DNI;87
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;SEPTIEMBRE;TRAMITE DNI;57
PAP TAHUANIA;UCAYALI;ATALAYA;TAHUANIA;SEPTIEMBRE;ENTREGA DNI;53
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;JULIO;TRAMITE DNI;135
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;JULIO;ENTREGA DNI;36
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;JULIO;RRCC ACTA REGISTRAL;128
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;AGOSTO;TRAMITE DNI;125
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;AGOSTO;ENTREGA DNI;13
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;AGOSTO;RRCC ACTA REGISTRAL;126
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;SEPTIEMBRE;TRAMITE DNI;144
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;SEPTIEMBRE;ENTREGA DNI;12
ORA HOSPITAL SAN JOSEE;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;SEPTIEMBRE;RRCC ACTA REGISTRAL;146
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;JULIO;TRAMITE DNI;177
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;JULIO;ENTREGA DNI;73
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;JULIO;RRCC ACTA REGISTRAL;179
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;AGOSTO;TRAMITE DNI;191
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;AGOSTO;ENTREGA DNI;80
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;AGOSTO;RRCC ACTA REGISTRAL;214
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;SEPTIEMBRE;TRAMITE DNI;180
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;SEPTIEMBRE;ENTREGA DNI;92
ORA HOSPITAL DE VENTANILLA;CALLAO;CALLAO;VENTANILLA;SEPTIEMBRE;RRCC ACTA REGISTRAL;195
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;JULIO;TRAMITE DNI;45
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;JULIO;ENTREGA DNI;6
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;JULIO;RRCC ACTA REGISTRAL;52
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;AGOSTO;TRAMITE DNI;40
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;AGOSTO;ENTREGA DNI;19
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;AGOSTO;RRCC ACTA REGISTRAL;69
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;SEPTIEMBRE;TRAMITE DNI;36
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;SEPTIEMBRE;ENTREGA DNI;25
ORA SANTO TOMAS;CUSCO;CHUMBIVILCAS;SANTO TOMAS;SEPTIEMBRE;RRCC ACTA REGISTRAL;77
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;JULIO;TRAMITE DNI;169
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;JULIO;ENTREGA DNI;215
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;JULIO;RRCC ACTA REGISTRAL;170
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;AGOSTO;TRAMITE DNI;153
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;AGOSTO;ENTREGA DNI;203
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;AGOSTO;RRCC ACTA REGISTRAL;177
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;TRAMITE DNI;180
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;ENTREGA DNI;164
ORA HOSPITAL REGIONAL JOSEE ALFREDO MENDOZA OLAVARRIA JAMO II-2;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;RRCC ACTA REGISTRAL;198
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;JULIO;TRAMITE DNI;344
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;JULIO;ENTREGA DNI;364
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;JULIO;RRCC ACTA REGISTRAL;359
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;AGOSTO;TRAMITE DNI;306
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;AGOSTO;ENTREGA DNI;320
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;AGOSTO;RRCC ACTA REGISTRAL;337
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;SEPTIEMBRE;TRAMITE DNI;326
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;SEPTIEMBRE;ENTREGA DNI;299
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;SEPTIEMBRE;RRCC ACTA REGISTRAL;354
ORA HOSPITAL PROVINCIAL DOCENTE BELEN-LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;SEPTIEMBRE;RRCC COPIAS CERTIF;1
ORA HOSPITAL III GOYENECHE;AREQUIPA;AREQUIPA;AREQUIPA;JULIO;TRAMITE DNI;169
ORA HOSPITAL III GOYENECHE;AREQUIPA;AREQUIPA;AREQUIPA;JULIO;ENTREGA DNI;177
ORA HOSPITAL III GOYENECHE;AREQUIPA;AREQUIPA;AREQUIPA;JULIO;RRCC ACTA REGISTRAL;167
